src 	 time 	 tahrs 	 bank 	 attitude 	 heading 	 traw 	 acc[0] 	 acc[1] 	 acc[2] 	 mag[0] 	 mag[1] 	 mag[2] 	 gyr[0] 	 gyr[1] 	 gyr[2]
2 	 6.998194 	 1976436.000000 	 107.594711 	 -68.318794 	 200.902328 	 1976436.000000 	 -9.535320 	 3.727800 	 1.137960 	 -0.314925 	 -0.232836 	 0.880597 	 0.004887 	 0.007330 	 0.014661
1 	 7.017402 	 1982587.000000 	 -101.434082 	 -78.634972 	 311.159607 	 1982587.000000 	 -10.045441 	 -2.001240 	 0.353160 	 -0.662687 	 -0.032836 	 0.271642 	 -0.004887 	 0.003665 	 0.023213
2 	 7.022259 	 1976466.000000 	 107.582565 	 -68.292961 	 200.886475 	 1976466.000000 	 -9.456841 	 3.688560 	 1.177200 	 -0.308955 	 -0.232836 	 0.874627 	 0.003665 	 0.008552 	 0.019548
1 	 7.041845 	 1982607.000000 	 -101.405807 	 -78.643654 	 311.182495 	 1982607.000000 	 -10.045441 	 -1.922760 	 0.274680 	 -0.667164 	 -0.032836 	 0.271642 	 -0.007330 	 0.003665 	 0.020769
2 	 7.046446 	 1976486.000000 	 107.573471 	 -68.295166 	 200.874603 	 1976486.000000 	 -9.535320 	 3.531600 	 1.216440 	 -0.308955 	 -0.232836 	 0.889552 	 0.000000 	 0.008552 	 0.019548
1 	 7.065757 	 1982627.000000 	 -101.410828 	 -78.671448 	 311.174744 	 1982627.000000 	 -10.006201 	 -1.844280 	 0.353160 	 -0.667164 	 -0.034328 	 0.262687 	 -0.003665 	 0.002443 	 0.025656
2 	 7.070534 	 1976496.000000 	 107.611008 	 -68.298920 	 200.915024 	 1976496.000000 	 -9.456841 	 3.492360 	 1.255680 	 -0.305970 	 -0.228358 	 0.867164 	 0.012217 	 -0.002443 	 0.013439
1 	 7.089824 	 1982637.000000 	 -101.410957 	 -78.683647 	 311.176910 	 1982637.000000 	 -9.927721 	 -1.805040 	 0.353160 	 -0.673134 	 -0.037313 	 0.262687 	 0.002443 	 0.004887 	 0.021991
2 	 7.094593 	 1976516.000000 	 107.620407 	 -68.304955 	 200.920242 	 1976516.000000 	 -9.417601 	 3.570840 	 1.098720 	 -0.310448 	 -0.234328 	 0.888060 	 -0.002443 	 0.004887 	 0.021991
1 	 7.113938 	 1982657.000000 	 -101.410225 	 -78.690002 	 311.185883 	 1982657.000000 	 -9.888481 	 -1.883520 	 0.392400 	 -0.667164 	 -0.035821 	 0.265672 	 0.006109 	 0.004887 	 0.015882
2 	 7.118676 	 1976526.000000 	 107.601387 	 -68.300461 	 200.905670 	 1976526.000000 	 -9.496080 	 3.649320 	 1.059480 	 -0.317910 	 -0.237313 	 0.879104 	 0.009774 	 0.001222 	 0.019548
1 	 7.137450 	 1982687.000000 	 -101.503395 	 -78.676735 	 311.099609 	 1982687.000000 	 -9.888481 	 -1.962000 	 0.470880 	 -0.667164 	 -0.035821 	 0.262687 	 0.000000 	 0.004887 	 0.014661
2 	 7.142180 	 1976546.000000 	 107.604561 	 -68.313271 	 200.911270 	 1976546.000000 	 -9.613801 	 3.531600 	 1.137960 	 -0.310448 	 -0.232836 	 0.891045 	 0.007330 	 0.004887 	 0.014661
1 	 7.161439 	 1982707.000000 	 -101.512909 	 -78.662537 	 311.090881 	 1982707.000000 	 -10.045441 	 -2.079720 	 0.431640 	 -0.674627 	 -0.041791 	 0.274627 	 -0.001222 	 0.007330 	 0.021991
2 	 7.166360 	 1976566.000000 	 107.573471 	 -68.309959 	 200.882004 	 1976566.000000 	 -9.574560 	 3.806280 	 1.059480 	 -0.314925 	 -0.232836 	 0.879104 	 0.002443 	 -0.001222 	 0.019548
1 	 7.185452 	 1982717.000000 	 -101.581329 	 -78.657349 	 311.023254 	 1982717.000000 	 -10.084681 	 -2.040480 	 0.627840 	 -0.667164 	 -0.028358 	 0.267164 	 -0.003665 	 0.010996 	 0.024435
2 	 7.190400 	 1976596.000000 	 107.534737 	 -68.309311 	 200.853699 	 1976596.000000 	 -9.496080 	 3.570840 	 1.177200 	 -0.320896 	 -0.234328 	 0.880597 	 0.008552 	 0.006109 	 0.014661
1 	 7.209614 	 1982737.000000 	 -101.478622 	 -78.655846 	 310.950104 	 1982737.000000 	 -10.006201 	 -1.962000 	 0.470880 	 -0.662687 	 -0.031343 	 0.261194 	 -0.311541 	 0.004887 	 0.015882
1 	 7.243151 	 1982767.000000 	 -101.424110 	 -78.661545 	 311.003967 	 1982767.000000 	 -10.006201 	 -1.805040 	 0.313920 	 -0.664179 	 -0.028358 	 0.271642 	 0.000000 	 0.006109 	 0.019548
1 	 7.291068 	 1982777.000000 	 -101.422905 	 -78.657310 	 311.003906 	 1982777.000000 	 -9.966961 	 -2.001240 	 0.431640 	 -0.668657 	 -0.032836 	 0.277612 	 -0.004887 	 0.008552 	 0.018326
2 	 7.295952 	 1976666.000000 	 107.632973 	 -68.316727 	 200.967087 	 1976666.000000 	 -9.496080 	 3.610080 	 1.137960 	 -0.317910 	 -0.234328 	 0.873134 	 0.014661 	 0.003665 	 0.014661
1 	 7.315298 	 1982807.000000 	 -101.505219 	 -78.669243 	 310.928589 	 1982807.000000 	 -10.084681 	 -2.040480 	 0.510120 	 -0.665672 	 -0.034328 	 0.264179 	 0.003665 	 0.007330 	 0.021991
1 	 7.339265 	 1982827.000000 	 -101.588615 	 -78.654129 	 310.849243 	 1982827.000000 	 -10.084681 	 -2.118960 	 0.549360 	 -0.665672 	 -0.035821 	 0.265672 	 0.002443 	 0.003665 	 0.021991
1 	 7.363315 	 1982847.000000 	 -101.671028 	 -78.646950 	 310.767181 	 1982847.000000 	 -10.084681 	 -1.962000 	 0.470880 	 -0.662687 	 -0.038806 	 0.265672 	 -0.002443 	 0.002443 	 0.013439
1 	 7.387219 	 1982877.000000 	 -101.741348 	 -78.663628 	 310.702057 	 1982877.000000 	 -10.084681 	 -1.883520 	 0.470880 	 -0.671642 	 -0.041791 	 0.262687 	 0.001222 	 0.012217 	 0.024435
2 	 7.392168 	 1976736.000000 	 107.711121 	 -68.291672 	 201.043472 	 1976736.000000 	 -9.535320 	 3.649320 	 1.059480 	 -0.311940 	 -0.232836 	 0.879104 	 0.006109 	 0.004887 	 0.015882
1 	 7.411417 	 1982887.000000 	 -101.788177 	 -78.662697 	 310.658569 	 1982887.000000 	 -10.084681 	 -1.922760 	 0.549360 	 -0.674627 	 -0.040299 	 0.276119 	 0.002443 	 0.007330 	 0.014661
2 	 7.416275 	 1976776.000000 	 107.678513 	 -68.309013 	 201.023224 	 1976776.000000 	 -9.574560 	 3.492360 	 1.059480 	 -0.308955 	 -0.235821 	 0.867164 	 0.010996 	 0.002443 	 0.015882
1 	 7.435531 	 1982907.000000 	 -101.909439 	 -78.644699 	 310.549133 	 1982907.000000 	 -9.966961 	 -2.079720 	 0.510120 	 -0.661194 	 -0.035821 	 0.262687 	 0.007330 	 0.007330 	 0.023213
2 	 7.440395 	 1976786.000000 	 107.684547 	 -68.319405 	 201.029694 	 1976786.000000 	 -9.535320 	 3.492360 	 1.059480 	 -0.314925 	 -0.229851 	 0.877612 	 0.002443 	 -0.004887 	 0.012217
1 	 7.459555 	 1982927.000000 	 -101.971115 	 -78.625435 	 310.490448 	 1982927.000000 	 -9.966961 	 -2.040480 	 0.510120 	 -0.670149 	 -0.035821 	 0.268657 	 -0.001222 	 0.003665 	 0.020769
2 	 7.464426 	 1976816.000000 	 107.725708 	 -68.325394 	 201.068512 	 1976816.000000 	 -9.535320 	 3.570840 	 1.216440 	 -0.317910 	 -0.234328 	 0.891045 	 0.013439 	 0.001222 	 0.012217
1 	 7.483309 	 1982957.000000 	 -102.069412 	 -78.614227 	 310.397919 	 1982957.000000 	 -9.966961 	 -2.001240 	 0.588600 	 -0.664179 	 -0.029851 	 0.261194 	 -0.002443 	 0.002443 	 0.021991
2 	 7.488424 	 1976826.000000 	 107.751709 	 -68.326317 	 201.091949 	 1976826.000000 	 -9.496080 	 3.570840 	 1.216440 	 -0.316418 	 -0.235821 	 0.888060 	 0.001222 	 0.000000 	 0.012217
1 	 7.512163 	 1982967.000000 	 -102.098755 	 -78.608864 	 310.369659 	 1982967.000000 	 -9.888481 	 -2.001240 	 0.470880 	 -0.665672 	 -0.035821 	 0.262687 	 0.000000 	 0.001222 	 0.020769
1 	 7.531500 	 1982987.000000 	 -102.130722 	 -78.622215 	 310.345642 	 1982987.000000 	 -9.966961 	 -1.922760 	 0.392400 	 -0.662687 	 -0.037313 	 0.268657 	 0.000000 	 0.001222 	 0.026878
2 	 7.536374 	 1976856.000000 	 107.719894 	 -68.332207 	 201.067398 	 1976856.000000 	 -9.535320 	 3.610080 	 1.059480 	 -0.311940 	 -0.231343 	 0.883582 	 0.007330 	 0.004887 	 0.010996
1 	 7.555509 	 1983007.000000 	 -102.095665 	 -78.626007 	 310.384033 	 1983007.000000 	 -10.006201 	 -1.962000 	 0.353160 	 -0.664179 	 -0.034328 	 0.267164 	 0.003665 	 0.004887 	 0.019548
2 	 7.560451 	 1976876.000000 	 107.737747 	 -68.350700 	 201.084808 	 1976876.000000 	 -9.574560 	 3.453120 	 1.177200 	 -0.310448 	 -0.232836 	 0.880597 	 0.007330 	 0.007330 	 0.020769
1 	 7.579611 	 1983037.000000 	 -102.006889 	 -78.614563 	 310.470154 	 1983037.000000 	 -9.888481 	 -1.962000 	 0.353160 	 -0.659702 	 -0.034328 	 0.262687 	 -0.002443 	 0.012217 	 0.020769
2 	 7.584374 	 1976896.000000 	 107.781509 	 -68.368233 	 201.124664 	 1976896.000000 	 -9.535320 	 3.492360 	 1.216440 	 -0.320896 	 -0.238806 	 0.901493 	 0.007330 	 0.006109 	 0.017104
1 	 7.603884 	 1983047.000000 	 -101.994781 	 -78.610237 	 310.481476 	 1983047.000000 	 -9.966961 	 -2.040480 	 0.431640 	 -0.665672 	 -0.040299 	 0.267164 	 -0.003665 	 0.009774 	 0.021991
2 	 7.608445 	 1976936.000000 	 107.871185 	 -68.344215 	 201.211075 	 1976936.000000 	 -9.339121 	 3.649320 	 1.294920 	 -0.314925 	 -0.234328 	 0.876119 	 0.008552 	 0.003665 	 0.024435
1 	 7.627746 	 1983067.000000 	 -101.942192 	 -78.626060 	 310.531982 	 1983067.000000 	 -9.966961 	 -1.844280 	 0.313920 	 -0.668657 	 -0.037313 	 0.273134 	 0.000000 	 0.001222 	 0.020769
1 	 7.651894 	 1983087.000000 	 -101.953682 	 -78.657623 	 310.526550 	 1983087.000000 	 -10.006201 	 -1.805040 	 0.392400 	 -0.665672 	 -0.034328 	 0.264179 	 0.002443 	 0.000000 	 0.023213
1 	 7.676016 	 1983117.000000 	 -101.961784 	 -78.671143 	 310.523865 	 1983117.000000 	 -9.966961 	 -1.922760 	 0.431640 	 -0.667164 	 -0.034328 	 0.265672 	 0.000000 	 0.007330 	 0.017104
1 	 7.699970 	 1983127.000000 	 -101.954628 	 -78.669312 	 310.532410 	 1983127.000000 	 -10.006201 	 -1.962000 	 0.431640 	 -0.659702 	 -0.029851 	 0.259701 	 0.000000 	 0.009774 	 0.017104
1 	 7.733621 	 1983147.000000 	 -101.953621 	 -78.663055 	 310.535034 	 1983147.000000 	 -9.966961 	 -1.962000 	 0.470880 	 -0.668657 	 -0.037313 	 0.259701 	 -0.002443 	 0.007330 	 0.019548
2 	 7.738309 	 1977016.000000 	 107.844437 	 -68.331482 	 201.188141 	 1977016.000000 	 -9.496080 	 3.727800 	 1.059480 	 -0.307463 	 -0.229851 	 0.868657 	 0.001222 	 -0.004887 	 0.021991
1 	 7.757720 	 1983157.000000 	 -101.970688 	 -78.656555 	 310.520660 	 1983157.000000 	 -9.927721 	 -2.040480 	 0.470880 	 -0.664179 	 -0.035821 	 0.264179 	 0.002443 	 0.006109 	 0.023213
1 	 7.781431 	 1983177.000000 	 -102.014351 	 -78.647522 	 310.486023 	 1983177.000000 	 -9.927721 	 -1.962000 	 0.431640 	 -0.668657 	 -0.028358 	 0.265672 	 0.002443 	 0.003665 	 0.017104
2 	 7.786210 	 1977046.000000 	 107.736717 	 -68.314987 	 201.096008 	 1977046.000000 	 -9.496080 	 3.649320 	 1.059480 	 -0.302985 	 -0.231343 	 0.891045 	 0.012217 	 0.004887 	 0.020769
1 	 7.805498 	 1983197.000000 	 -101.991951 	 -78.637550 	 310.513062 	 1983197.000000 	 -9.927721 	 -2.040480 	 0.353160 	 -0.667164 	 -0.035821 	 0.267164 	 0.003665 	 0.004887 	 0.024435
1 	 7.829569 	 1983227.000000 	 -101.979431 	 -78.615814 	 310.534668 	 1983227.000000 	 -10.006201 	 -1.962000 	 0.470880 	 -0.664179 	 -0.031343 	 0.258209 	 0.000000 	 0.004887 	 0.020769
2 	 7.834126 	 1977086.000000 	 107.728813 	 -68.337418 	 201.087723 	 1977086.000000 	 -9.574560 	 3.610080 	 1.137960 	 -0.313433 	 -0.229851 	 0.886567 	 0.006109 	 0.012217 	 0.015882
1 	 7.853638 	 1983237.000000 	 -101.994637 	 -78.615707 	 310.523743 	 1983237.000000 	 -10.045441 	 -2.001240 	 0.470880 	 -0.664179 	 -0.035821 	 0.264179 	 0.004887 	 0.008552 	 0.024435
2 	 7.858462 	 1977126.000000 	 107.569275 	 -68.334709 	 200.946823 	 1977126.000000 	 -9.456841 	 3.649320 	 0.863280 	 -0.305970 	 -0.228358 	 0.879104 	 0.004887 	 0.004887 	 0.018326
1 	 7.877626 	 1983257.000000 	 -102.003830 	 -78.623283 	 310.519989 	 1983257.000000 	 -10.006201 	 -1.962000 	 0.431640 	 -0.673134 	 -0.038806 	 0.274627 	 0.009774 	 0.008552 	 0.018326
2 	 7.882245 	 1977136.000000 	 107.537743 	 -68.332275 	 200.913864 	 1977136.000000 	 -9.456841 	 3.688560 	 0.981000 	 -0.304478 	 -0.232836 	 0.873134 	 -0.002443 	 0.004887 	 0.012217
1 	 7.901659 	 1983267.000000 	 -102.006027 	 -78.616257 	 310.521576 	 1983267.000000 	 -10.045441 	 -2.040480 	 0.431640 	 -0.665672 	 -0.032836 	 0.267164 	 0.004887 	 0.004887 	 0.017104
2 	 7.906203 	 1977146.000000 	 107.536163 	 -68.340225 	 200.914474 	 1977146.000000 	 -9.535320 	 3.570840 	 1.098720 	 -0.313433 	 -0.232836 	 0.868657 	 0.007330 	 0.003665 	 0.007330
1 	 7.925676 	 1983287.000000 	 -101.965858 	 -78.615883 	 310.563782 	 1983287.000000 	 -10.084681 	 -1.922760 	 0.313920 	 -0.670149 	 -0.031343 	 0.264179 	 0.002443 	 0.007330 	 0.019548
2 	 7.930285 	 1977166.000000 	 107.498413 	 -68.350304 	 200.884171 	 1977166.000000 	 -9.653041 	 3.610080 	 1.059480 	 -0.316418 	 -0.231343 	 0.880597 	 0.007330 	 0.003665 	 0.017104
1 	 7.949463 	 1983317.000000 	 -101.870140 	 -78.619728 	 310.657471 	 1983317.000000 	 -9.927721 	 -2.001240 	 0.353160 	 -0.664179 	 -0.034328 	 0.265672 	 0.000000 	 0.007330 	 0.020769
2 	 7.954083 	 1977196.000000 	 107.561386 	 -68.343262 	 200.945541 	 1977196.000000 	 -9.417601 	 3.570840 	 1.294920 	 -0.314925 	 -0.234328 	 0.873134 	 0.003665 	 0.002443 	 0.009774
1 	 7.973286 	 1983337.000000 	 -101.819992 	 -78.609100 	 310.707275 	 1983337.000000 	 -9.849240 	 -2.079720 	 0.353160 	 -0.673134 	 -0.038806 	 0.271642 	 0.002443 	 0.004887 	 0.024435
2 	 7.978074 	 1977206.000000 	 107.608788 	 -68.344078 	 200.992661 	 1977206.000000 	 -9.456841 	 3.531600 	 1.373400 	 -0.314925 	 -0.231343 	 0.880597 	 0.010996 	 0.007330 	 0.010996
1 	 7.997327 	 1983367.000000 	 -101.733192 	 -78.606888 	 310.801086 	 1983367.000000 	 -9.966961 	 -2.001240 	 0.313920 	 -0.665672 	 -0.034328 	 0.258209 	 -0.002443 	 0.007330 	 0.018326
2 	 8.002309 	 1977226.000000 	 107.696892 	 -68.354156 	 201.078979 	 1977226.000000 	 -9.613801 	 3.570840 	 1.255680 	 -0.314925 	 -0.231343 	 0.880597 	 0.004887 	 0.000000 	 0.008552
1 	 8.018890 	 1983377.000000 	 -101.708923 	 -78.605888 	 310.825989 	 1983377.000000 	 -9.888481 	 -1.962000 	 0.353160 	 -0.670149 	 -0.029851 	 0.267164 	 0.000000 	 0.007330 	 0.018326
2 	 8.023515 	 1977246.000000 	 107.703644 	 -68.354988 	 201.089157 	 1977246.000000 	 -9.613801 	 3.649320 	 1.137960 	 -0.310448 	 -0.228358 	 0.882090 	 0.007330 	 0.004887 	 0.018326
1 	 8.042670 	 1983387.000000 	 -101.706436 	 -78.601288 	 310.828491 	 1983387.000000 	 -9.849240 	 -1.962000 	 0.431640 	 -0.670149 	 -0.032836 	 0.261194 	 -0.002443 	 0.008552 	 0.015882
2 	 8.047452 	 1977266.000000 	 107.727310 	 -68.325737 	 201.112396 	 1977266.000000 	 -9.339121 	 3.610080 	 1.255680 	 -0.323881 	 -0.235821 	 0.892537 	 0.009774 	 0.006109 	 0.019548
1 	 8.066763 	 1983417.000000 	 -101.712166 	 -78.603012 	 310.824738 	 1983417.000000 	 -10.084681 	 -1.962000 	 0.431640 	 -0.670149 	 -0.034328 	 0.265672 	 0.001222 	 0.007330 	 0.018326
2 	 8.071510 	 1977286.000000 	 107.750313 	 -68.315193 	 201.135834 	 1977286.000000 	 -9.574560 	 3.649320 	 1.255680 	 -0.310448 	 -0.229851 	 0.873134 	 0.008552 	 0.006109 	 0.017104
1 	 8.090469 	 1983447.000000 	 -101.695526 	 -78.603706 	 310.848511 	 1983447.000000 	 -10.163160 	 -1.962000 	 0.470880 	 -0.667164 	 -0.035821 	 0.264179 	 0.003665 	 0.009774 	 0.023213
2 	 8.095220 	 1977306.000000 	 107.754509 	 -68.306564 	 201.139603 	 1977306.000000 	 -9.535320 	 3.610080 	 1.177200 	 -0.313433 	 -0.232836 	 0.886567 	 -0.001222 	 0.007330 	 0.014661
1 	 8.114554 	 1983457.000000 	 -101.689819 	 -78.603951 	 310.857056 	 1983457.000000 	 -10.084681 	 -2.001240 	 0.431640 	 -0.662687 	 -0.037313 	 0.259701 	 0.002443 	 0.010996 	 0.021991
2 	 8.119366 	 1977336.000000 	 107.773582 	 -68.313370 	 201.157028 	 1977336.000000 	 -9.496080 	 3.610080 	 1.177200 	 -0.311940 	 -0.231343 	 0.888060 	 0.003665 	 0.002443 	 0.017104
1 	 8.142077 	 1983477.000000 	 -101.714462 	 -78.614960 	 310.831909 	 1983477.000000 	 -10.084681 	 -1.922760 	 0.470880 	 -0.661194 	 -0.031343 	 0.259701 	 -0.003665 	 0.014661 	 0.020769
1 	 8.161318 	 1983497.000000 	 -101.713783 	 -78.599289 	 310.837646 	 1983497.000000 	 -10.123920 	 -1.962000 	 0.392400 	 -0.661194 	 -0.032836 	 0.259701 	 0.002443 	 0.004887 	 0.018326
1 	 8.218701 	 1983507.000000 	 -101.719345 	 -78.596054 	 310.836761 	 1983507.000000 	 -10.084681 	 -2.040480 	 0.392400 	 -0.664179 	 -0.037313 	 0.264179 	 0.007330 	 0.001222 	 0.021991
1 	 8.241956 	 1983557.000000 	 -101.680679 	 -78.598114 	 310.876953 	 1983557.000000 	 -10.006201 	 -1.922760 	 0.431640 	 -0.670149 	 -0.031343 	 0.264179 	 -0.001222 	 0.012217 	 0.018326
1 	 8.265884 	 1983567.000000 	 -101.682777 	 -78.600464 	 310.872437 	 1983567.000000 	 -10.006201 	 -1.922760 	 0.392400 	 -0.667164 	 -0.032836 	 0.268657 	 -0.006109 	 0.002443 	 0.018326
1 	 8.288303 	 1983577.000000 	 -101.693314 	 -78.603912 	 310.865723 	 1983577.000000 	 -10.045441 	 -1.922760 	 0.431640 	 -0.665672 	 -0.031343 	 0.265672 	 0.003665 	 0.007330 	 0.018326
2 	 8.293234 	 1977466.000000 	 107.857529 	 -68.329964 	 201.256836 	 1977466.000000 	 -9.574560 	 3.492360 	 1.255680 	 -0.301493 	 -0.228358 	 0.880597 	 0.003665 	 0.007330 	 0.023213
1 	 8.312372 	 1983607.000000 	 -101.707565 	 -78.636803 	 310.853424 	 1983607.000000 	 -10.006201 	 -1.922760 	 0.431640 	 -0.673134 	 -0.038806 	 0.268657 	 -0.001222 	 0.010996 	 0.015882
2 	 8.317127 	 1977476.000000 	 107.870682 	 -68.326584 	 201.270844 	 1977476.000000 	 -9.496080 	 3.610080 	 1.216440 	 -0.314925 	 -0.235821 	 0.888060 	 0.007330 	 0.002443 	 0.015882
1 	 8.336327 	 1983637.000000 	 -101.774406 	 -78.651512 	 310.787140 	 1983637.000000 	 -10.006201 	 -1.883520 	 0.510120 	 -0.665672 	 -0.034328 	 0.268657 	 -0.002443 	 0.004887 	 0.018326
2 	 8.341075 	 1977496.000000 	 107.832703 	 -68.336220 	 201.236343 	 1977496.000000 	 -9.535320 	 3.570840 	 1.059480 	 -0.310448 	 -0.234328 	 0.892537 	 0.010996 	 0.013439 	 0.020769
1 	 8.360409 	 1983647.000000 	 -101.811096 	 -78.646446 	 310.751282 	 1983647.000000 	 -9.966961 	 -2.001240 	 0.510120 	 -0.664179 	 -0.029851 	 0.265672 	 -0.001222 	 0.003665 	 0.019548
2 	 8.365249 	 1977526.000000 	 107.731461 	 -68.333252 	 201.146301 	 1977526.000000 	 -9.535320 	 3.610080 	 1.020240 	 -0.305970 	 -0.232836 	 0.873134 	 0.010996 	 0.004887 	 0.023213
1 	 8.384516 	 1983657.000000 	 -101.834442 	 -78.653419 	 310.725342 	 1983657.000000 	 -10.006201 	 -1.883520 	 0.431640 	 -0.671642 	 -0.037313 	 0.267164 	 -0.006109 	 0.002443 	 0.021991
2 	 8.389353 	 1977536.000000 	 107.719711 	 -68.331734 	 201.133362 	 1977536.000000 	 -9.574560 	 3.649320 	 1.098720 	 -0.310448 	 -0.231343 	 0.873134 	 0.001222 	 0.004887 	 0.017104
1 	 8.407951 	 1983687.000000 	 -101.765320 	 -78.652672 	 310.797546 	 1983687.000000 	 -10.084681 	 -2.001240 	 0.392400 	 -0.668657 	 -0.034328 	 0.268657 	 0.004887 	 0.006109 	 0.014661
2 	 8.411863 	 1977546.000000 	 107.712387 	 -68.331810 	 201.125900 	 1977546.000000 	 -9.574560 	 3.649320 	 1.098720 	 -0.301493 	 -0.225373 	 0.867164 	 0.002443 	 0.002443 	 0.013439
1 	 8.435926 	 1983717.000000 	 -101.807869 	 -78.653786 	 310.761078 	 1983717.000000 	 -9.927721 	 -1.962000 	 0.392400 	 -0.665672 	 -0.031343 	 0.261194 	 0.002443 	 0.001222 	 0.018326
1 	 8.454916 	 1983727.000000 	 -101.820450 	 -78.646614 	 310.750549 	 1983727.000000 	 -9.888481 	 -2.001240 	 0.470880 	 -0.671642 	 -0.032836 	 0.259701 	 0.001222 	 0.007330 	 0.015882
2 	 8.459630 	 1977616.000000 	 107.712395 	 -68.335144 	 201.140671 	 1977616.000000 	 -9.574560 	 3.531600 	 1.216440 	 -0.313433 	 -0.229851 	 0.879104 	 0.007330 	 0.006109 	 0.013439
1 	 8.478907 	 1983747.000000 	 -101.795357 	 -78.653053 	 310.781128 	 1983747.000000 	 -10.045441 	 -1.962000 	 0.353160 	 -0.665672 	 -0.034328 	 0.268657 	 0.002443 	 0.003665 	 0.017104
2 	 8.483845 	 1977626.000000 	 107.731720 	 -68.333557 	 201.156860 	 1977626.000000 	 -9.535320 	 3.610080 	 1.216440 	 -0.313433 	 -0.229851 	 0.864179 	 0.001222 	 0.003665 	 0.014661
1 	 8.502469 	 1983767.000000 	 -101.851112 	 -78.652481 	 310.731873 	 1983767.000000 	 -10.006201 	 -1.922760 	 0.510120 	 -0.670149 	 -0.032836 	 0.267164 	 0.000000 	 0.002443 	 0.020769
2 	 8.507318 	 1977636.000000 	 107.733025 	 -68.339355 	 201.161301 	 1977636.000000 	 -9.535320 	 3.492360 	 1.137960 	 -0.320896 	 -0.240299 	 0.895522 	 0.010996 	 0.003665 	 0.019548
1 	 8.526583 	 1983797.000000 	 -102.032173 	 -78.668846 	 310.557953 	 1983797.000000 	 -10.006201 	 -1.883520 	 0.588600 	 -0.670149 	 -0.046269 	 0.268657 	 -0.001222 	 0.004887 	 0.017104
2 	 8.531387 	 1977656.000000 	 107.689468 	 -68.338165 	 201.122131 	 1977656.000000 	 -9.417601 	 3.531600 	 1.059480 	 -0.302985 	 -0.229851 	 0.877612 	 0.001222 	 0.007330 	 0.020769
1 	 8.548809 	 1983807.000000 	 -102.057861 	 -78.665092 	 310.535004 	 1983807.000000 	 -9.966961 	 -1.962000 	 0.470880 	 -0.658209 	 -0.034328 	 0.261194 	 0.002443 	 0.003665 	 0.017104
2 	 8.553470 	 1977686.000000 	 107.694992 	 -68.349968 	 201.128708 	 1977686.000000 	 -9.535320 	 3.610080 	 1.216440 	 -0.304478 	 -0.226866 	 0.864179 	 0.000000 	 0.006109 	 0.017104
1 	 8.572958 	 1983827.000000 	 -101.994461 	 -78.658920 	 310.603119 	 1983827.000000 	 -9.927721 	 -1.962000 	 0.353160 	 -0.662687 	 -0.034328 	 0.264179 	 0.002443 	 0.009774 	 0.021991
2 	 8.577646 	 1977696.000000 	 107.687775 	 -68.338478 	 201.121994 	 1977696.000000 	 -9.417601 	 3.727800 	 1.177200 	 -0.307463 	 -0.229851 	 0.889552 	 0.006109 	 0.008552 	 0.014661
1 	 8.597095 	 1983837.000000 	 -101.960045 	 -78.658379 	 310.641693 	 1983837.000000 	 -9.966961 	 -2.001240 	 0.353160 	 -0.668657 	 -0.032836 	 0.264179 	 0.006109 	 0.009774 	 0.023213
1 	 8.620927 	 1983857.000000 	 -101.959152 	 -78.685822 	 310.644958 	 1983857.000000 	 -10.006201 	 -1.805040 	 0.353160 	 -0.674627 	 -0.034328 	 0.267164 	 0.001222 	 0.004887 	 0.025656
2 	 8.625664 	 1977726.000000 	 107.693794 	 -68.322014 	 201.130020 	 1977726.000000 	 -9.339121 	 3.649320 	 1.137960 	 -0.310448 	 -0.229851 	 0.883582 	 0.009774 	 0.006109 	 0.007330
1 	 8.645047 	 1983877.000000 	 -101.926338 	 -78.680305 	 310.681122 	 1983877.000000 	 -9.927721 	 -2.040480 	 0.353160 	 -0.679105 	 -0.041791 	 0.268657 	 0.002443 	 0.008552 	 0.017104
2 	 8.649694 	 1977746.000000 	 107.703758 	 -68.324760 	 201.142929 	 1977746.000000 	 -9.574560 	 3.610080 	 1.137960 	 -0.307463 	 -0.232836 	 0.873134 	 0.009774 	 0.003665 	 0.014661
1 	 8.669196 	 1983907.000000 	 -101.877693 	 -78.688103 	 310.730988 	 1983907.000000 	 -10.084681 	 -1.922760 	 0.392400 	 -0.664179 	 -0.032836 	 0.264179 	 0.000000 	 0.008552 	 0.018326
2 	 8.672604 	 1977766.000000 	 107.733078 	 -68.334015 	 201.181534 	 1977766.000000 	 -9.496080 	 3.570840 	 1.216440 	 -0.310448 	 -0.231343 	 0.874627 	 0.013439 	 0.003665 	 0.008552
1 	 8.701149 	 1983917.000000 	 -101.865822 	 -78.677925 	 310.743469 	 1983917.000000 	 -10.006201 	 -2.040480 	 0.431640 	 -0.665672 	 -0.037313 	 0.262687 	 -0.001222 	 0.008552 	 0.013439
2 	 8.705867 	 1977806.000000 	 107.744476 	 -68.360481 	 201.195160 	 1977806.000000 	 -9.653041 	 3.531600 	 1.137960 	 -0.313433 	 -0.231343 	 0.874627 	 0.013439 	 0.008552 	 0.012217
1 	 8.724788 	 1983937.000000 	 -101.785789 	 -78.672165 	 310.820679 	 1983937.000000 	 -10.045441 	 -2.001240 	 0.353160 	 -0.668657 	 -0.035821 	 0.261194 	 -0.002443 	 0.008552 	 0.019548
