time 	 pedal_angle(deg) 	 bike speed(km/h) 	 distance(m) 	 cadence(rpm) 	 HR (BPM) 
26.962 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
26.964 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
26.966 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
26.967 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
26.968 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
26.984 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
26.985 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
26.987 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
26.988 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.008 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.010 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.011 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.012 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.044 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.080 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.082 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.083 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.084 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.092 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.093 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.144 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.145 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.147 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.163 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.185 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.187 	 269.7 	 -0.0 	 -0.0 	 0.3 	 0 
27.188 	 269.7 	 -0.0 	 -0.0 	 0.3 	 0 
27.204 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.205 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.207 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.208 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.224 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.225 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.227 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.228 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.229 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.246 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.247 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.249 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.260 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.262 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.263 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.282 	 269.6 	 -0.0 	 -0.0 	 0.1 	 0 
27.283 	 269.6 	 -0.0 	 -0.0 	 0.1 	 0 
27.284 	 269.6 	 -0.0 	 -0.0 	 0.1 	 0 
27.316 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.321 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.323 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.324 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.335 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.336 	 269.6 	 -0.0 	 -0.0 	 0.3 	 0 
27.338 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.347 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.348 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.359 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.360 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.362 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.370 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.372 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.382 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.383 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.385 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.394 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.396 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.404 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.406 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.407 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.418 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.419 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.428 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.430 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.431 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.432 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.441 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.443 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.444 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.459 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.461 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.462 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.472 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.473 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.474 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.484 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.494 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.561 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.562 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.564 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.595 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.619 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.620 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.622 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.623 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.625 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.632 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.636 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.644 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.682 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.691 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.700 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.703 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.705 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.716 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.726 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.728 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.736 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.739 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.740 	 269.6 	 -0.0 	 -0.0 	 0.2 	 0 
27.800 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.802 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.803 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.836 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.858 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.863 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.869 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.896 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.898 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.899 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.901 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.902 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.903 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.912 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.916 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.918 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.919 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.921 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.922 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.952 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.954 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.955 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.956 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.964 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.966 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.967 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
27.969 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
27.971 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.004 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.006 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.040 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.044 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.048 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.049 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.051 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.052 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.136 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.138 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.139 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.141 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.142 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.143 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.145 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.184 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.216 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.218 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.228 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.237 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.270 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.272 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.273 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.275 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.287 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.288 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.303 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.305 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.306 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.307 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.309 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.310 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.317 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.318 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.332 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.333 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.335 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.336 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.340 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.342 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.354 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.355 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.357 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.403 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.444 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.448 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.453 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.455 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.456 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.458 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.459 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.461 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.472 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.474 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.475 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.476 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.516 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.531 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.552 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.554 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.555 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.557 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.558 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.560 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.561 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.562 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.573 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.584 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.586 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.587 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.589 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.590 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.600 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.601 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.603 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.628 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.630 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.633 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.637 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.639 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.646 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.648 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.649 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.650 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.652 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.655 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.660 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.662 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.664 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.665 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.668 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.669 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.673 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.675 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.676 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.678 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.680 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.681 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.683 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.685 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.687 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.688 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.690 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.691 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.692 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.694 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.696 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.698 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.700 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.701 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.703 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.705 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.707 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.709 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.711 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.712 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.713 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.715 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.717 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.719 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.721 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.722 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.726 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.728 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.730 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.732 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.733 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.736 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.754 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
28.772 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
28.773 	 269.8 	 -0.0 	 -0.0 	 0.1 	 0 
28.786 	 269.8 	 -0.0 	 -0.0 	 0.3 	 0 
28.788 	 269.8 	 -0.0 	 -0.0 	 0.3 	 0 
28.789 	 269.8 	 -0.0 	 -0.0 	 0.3 	 0 
28.800 	 269.8 	 -0.0 	 -0.0 	 0.3 	 0 
28.808 	 269.8 	 -0.0 	 -0.0 	 0.3 	 0 
28.844 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
28.865 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
28.866 	 269.8 	 -0.0 	 -0.0 	 0.2 	 0 
28.896 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.897 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.899 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.900 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.902 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.912 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.913 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.915 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.925 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.927 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.929 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.930 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.953 	 269.7 	 -0.0 	 -0.0 	 0.1 	 0 
28.955 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.956 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.957 	 269.7 	 -0.0 	 -0.0 	 0.2 	 0 
28.988 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.040 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.044 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.052 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.054 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.055 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.057 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.058 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.080 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.081 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.083 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.096 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.097 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.099 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.108 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.123 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.132 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.133 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.135 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.140 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.141 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.172 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.174 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.175 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.176 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.178 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.179 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.181 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.182 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.222 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.229 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.342 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.356 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.400 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.462 	 269.7 	 -0.0 	 -0.1 	 0.3 	 0 
29.464 	 269.7 	 -0.0 	 -0.1 	 0.3 	 0 
29.504 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.505 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.507 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.508 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.510 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.511 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.513 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.514 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.516 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.518 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.520 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.523 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.525 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.527 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.528 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.530 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.531 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.533 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.534 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.535 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.564 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.566 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.567 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.568 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.570 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.614 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.616 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.618 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.621 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.623 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.625 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.626 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.628 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.629 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.631 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.648 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.650 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.651 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.653 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.654 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.655 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.657 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.658 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.660 	 269.8 	 -0.0 	 -0.1 	 0.2 	 0 
29.662 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.664 	 269.7 	 -0.0 	 -0.1 	 0.2 	 0 
29.666 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.667 	 269.7 	 -0.0 	 -0.1 	 0.2 	 68 
29.669 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.670 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.672 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.673 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.675 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.677 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.678 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.680 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.681 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.683 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.685 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.690 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.691 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.693 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.694 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.695 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.698 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.714 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.730 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.731 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.736 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.738 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.739 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
29.740 	 269.7 	 -0.0 	 -0.1 	 0.1 	 68 
